id,attributes/0/trait_type,attributes/0/value,attributes/1/trait_type,attributes/1/value,attributes/2/trait_type,attributes/2/value,attributes/3/trait_type,attributes/3/value,attributes/4/trait_type,attributes/4/value,attributes/5/trait_type,attributes/5/value
4738,Planet,Pampas South,Object,Battle Axe,Rarity,1,Inhabitant,Kitan M,Light,Pampan summer sun,Weather,Clear
4739,Planet,Pampas North,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Cristallian M,Light,Pampan summer sun,Weather,Rain drops
4740,Planet,Pampas North,Object,Ozaran Blaster,Rarity,34,Inhabitant,Sindarin M,Light,Pampan summer sun,Weather,Rainbow
4741,Planet,Pampas North,Object,Golden Hammer,Rarity,3,Inhabitant,Pampan F,Light,Pampan summer sun,Weather,Rain drops
4742,Planet,Pampas North,Object,Ice Cleaver,Rarity,8,Inhabitant,Kitan M,Light,Clear,Weather,Rain drops
4743,Planet,Pampas North,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Zandoan M,Light,Pampan summer sun,Weather,Double rainbow
4744,Planet,Pampas North,Object,Cristallian Bow,Rarity,21,Inhabitant,Kitan F,Light,Clear,Weather,Double rainbow
4745,Planet,Pampas South,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Ozaran F,Light,Clear,Weather,Double rainbow
4746,Planet,Pampas South,Object,Cristallian Bow,Rarity,21,Inhabitant,Lusan M,Light,Pampan summer sun,Weather,Rainbow
4747,Planet,Pampas South,Object,Cristallian Ray Gun,Rarity,33,Inhabitant,Ozaran F,Light,Clear,Weather,Clear
4748,Planet,Pampas North,Object,Ozaran Blaster,Rarity,34,Inhabitant,Lusan F,Light,Pampan summer sun,Weather,Rain drops
4749,Planet,Pampas North,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Minasan M,Light,Pampan summer sun,Weather,Rainbow
4750,Planet,Pampas South,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Clear
4751,Planet,Pampas South,Object,Gredican Sword,Rarity,28,Inhabitant,Sindarin F,Light,Pampan summer sun,Weather,Clear
4752,Planet,Pampas North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Minasan F,Light,Pampan summer sun,Weather,Double rainbow
4753,Planet,Pampas North,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Lusan F,Light,Clear,Weather,Double rainbow
4754,Planet,Pampas South,Object,The Eternal Torch,Rarity,4,Inhabitant,Zandoan F,Light,Clear,Weather,Clear
4755,Planet,Pampas South,Object,Cristallian Bow,Rarity,21,Inhabitant,Sindarin M,Light,Clear,Weather,Clear
4756,Planet,Pampas South,Object,Cristallian Bow,Rarity,21,Inhabitant,Pampan F,Light,Pampan summer sun,Weather,Rainbow
4757,Planet,Pampas North,Object,Staff of Zando,Rarity,16,Inhabitant,Pampan F,Light,Pampan summer sun,Weather,Rain drops
4758,Planet,Pampas North,Object,Battle Shovel,Rarity,2,Inhabitant,Ozaran F,Light,Pampan summer sun,Weather,Rainbow
4759,Planet,Pampas North,Object,Battle Axe,Rarity,1,Inhabitant,Cristallian M,Light,Pampan summer sun,Weather,Rain drops
4760,Planet,Pampas North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Kitan F,Light,Pampan summer sun,Weather,Double rainbow
4761,Planet,Pampas North,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Gredican F,Light,Pampan summer sun,Weather,Clear
4762,Planet,Pampas South,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Kitan F,Light,Clear,Weather,Double rainbow
4763,Planet,Pampas North,Object,Gredican Power Staff,Rarity,17,Inhabitant,Gredican M,Light,Clear,Weather,Double rainbow
4764,Planet,Pampas South,Object,Ozaran Death Saber,Rarity,24,Inhabitant,Zandoan F,Light,Pampan summer sun,Weather,Rain drops
4765,Planet,Pampas South,Object,Gredican Power Staff,Rarity,17,Inhabitant,Kitan M,Light,Clear,Weather,Double rainbow
4766,Planet,Pampas North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Cruthan M,Light,Clear,Weather,Double rainbow
4767,Planet,Pampas North,Object,Sword of Zando,Rarity,38,Inhabitant,Zandoan M,Light,Clear,Weather,Clear
4768,Planet,Pampas North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Zandoan M,Light,Pampan summer sun,Weather,Rainbow
4769,Planet,Pampas North,Object,Ice Cleaver,Rarity,8,Inhabitant,Sindarin F,Light,Clear,Weather,Double rainbow
4770,Planet,Pampas North,Object,Gredican Sword,Rarity,28,Inhabitant,Kitan M,Light,Clear,Weather,Rain drops
4771,Planet,Pampas North,Object,The Eternal Torch,Rarity,4,Inhabitant,Minasan F,Light,Pampan summer sun,Weather,Clear
4772,Planet,Pampas North,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Kitan M,Light,Pampan summer sun,Weather,Clear
4773,Planet,Pampas South,Object,Battle Axe,Rarity,1,Inhabitant,Sindarin M,Light,Clear,Weather,Double rainbow
4774,Planet,Pampas North,Object,Cristallian Bow,Rarity,21,Inhabitant,Cristallian F,Light,Clear,Weather,Rain drops
4775,Planet,Pampas North,Object,Staff of Zando,Rarity,16,Inhabitant,Cruthan M,Light,Clear,Weather,Clear
4776,Planet,Pampas North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Sindarin M,Light,Clear,Weather,Double rainbow
4777,Planet,Pampas North,Object,Ozaran Death Saber,Rarity,24,Inhabitant,Cristallian M,Light,Pampan summer sun,Weather,Clear
4778,Planet,Pampas North,Object,Battle Shovel,Rarity,2,Inhabitant,Kitan M,Light,Clear,Weather,Clear
4779,Planet,Pampas South,Object,Battle Axe,Rarity,1,Inhabitant,Pampan F,Light,Pampan summer sun,Weather,Double rainbow
4780,Planet,Pampas South,Object,Gredican Power Staff,Rarity,17,Inhabitant,Cruthan F,Light,Clear,Weather,Clear
4781,Planet,Pampas South,Object,Gredican Power Staff,Rarity,17,Inhabitant,Gredican F,Light,Pampan summer sun,Weather,Double rainbow
4782,Planet,Pampas South,Object,Battle Shovel,Rarity,2,Inhabitant,Pampan F,Light,Pampan summer sun,Weather,Rain drops
4783,Planet,Pampas North,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Zandoan F,Light,Pampan summer sun,Weather,Clear
4784,Planet,Pampas North,Object,The Eternal Torch,Rarity,4,Inhabitant,Pampan M,Light,Clear,Weather,Rain drops
4785,Planet,Pampas North,Object,Battle Shovel,Rarity,2,Inhabitant,Sindarin F,Light,Pampan summer sun,Weather,Rain drops
4786,Planet,Pampas North,Object,Battle Shovel,Rarity,2,Inhabitant,Gredican M,Light,Clear,Weather,Double rainbow
4787,Planet,Pampas North,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Minasan F,Light,Pampan summer sun,Weather,Rainbow
4788,Planet,Pampas North,Object,Ice Cleaver,Rarity,8,Inhabitant,Zandoan F,Light,Pampan summer sun,Weather,Double rainbow
4789,Planet,Pampas North,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Ozaran M,Light,Pampan summer sun,Weather,Double rainbow
4790,Planet,Pampas North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Lusan M,Light,Pampan summer sun,Weather,Clear
4791,Planet,Pampas North,Object,The Eternal Torch,Rarity,4,Inhabitant,Lusan M,Light,Clear,Weather,Rainbow
4792,Planet,Pampas North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Cristallian F,Light,Clear,Weather,Rainbow
4793,Planet,Pampas South,Object,Golden Hammer,Rarity,3,Inhabitant,Ozaran M,Light,Clear,Weather,Rainbow
4794,Planet,Pampas North,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Zandoan F,Light,Clear,Weather,Clear
4795,Planet,Pampas North,Object,Cristallian Staff,Rarity,12,Inhabitant,Gredican F,Light,Clear,Weather,Double rainbow
4796,Planet,Pampas North,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Gredican M,Light,Pampan summer sun,Weather,Clear
4797,Planet,Pampas South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Kitan M,Light,Pampan summer sun,Weather,Rain drops
4798,Planet,Pampas North,Object,Cristallian Staff,Rarity,12,Inhabitant,Cristallian F,Light,Pampan summer sun,Weather,Clear
4799,Planet,Pampas North,Object,SST Fishing Pole,Rarity,30,Inhabitant,Ozaran F,Light,Clear,Weather,Clear
4800,Planet,Pampas North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Gredican M,Light,Clear,Weather,Clear
4801,Planet,Pampas South,Object,Battle Axe,Rarity,1,Inhabitant,Cristallian M,Light,Clear,Weather,Rain drops
4802,Planet,Pampas North,Object,The Eternal Torch,Rarity,4,Inhabitant,Cristallian M,Light,Clear,Weather,Rainbow
4803,Planet,Pampas North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Minasan F,Light,Clear,Weather,Rainbow
4804,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Minasan M,Light,Clear,Weather,Rainbow
4805,Planet,Pampas North,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Sindarin F,Light,Clear,Weather,Rain drops
4806,Planet,Pampas North,Object,Lusan Water Staff,Rarity,10,Inhabitant,Kitan M,Light,Pampan summer sun,Weather,Rainbow
4807,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Double rainbow
4808,Planet,Pampas South,Object,Cristallian Bow,Rarity,21,Inhabitant,Cruthan F,Light,Pampan summer sun,Weather,Rain drops
4809,Planet,Pampas South,Object,Cristallian Bow,Rarity,21,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Clear
4810,Planet,Pampas South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Ozaran F,Light,Pampan summer sun,Weather,Double rainbow
4811,Planet,Pampas South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Cristallian M,Light,Clear,Weather,Rain drops
4812,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Ozaran M,Light,Pampan summer sun,Weather,Clear
4813,Planet,Pampas South,Object,Battle Axe,Rarity,1,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Rainbow
4814,Planet,Pampas North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Gredican M,Light,Clear,Weather,Double rainbow
4815,Planet,Pampas South,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Kitan M,Light,Clear,Weather,Rainbow
4816,Planet,Pampas North,Object,Gredican Power Staff,Rarity,17,Inhabitant,Minasan M,Light,Clear,Weather,Double rainbow
4817,Planet,Pampas South,Object,Cristallian Staff,Rarity,12,Inhabitant,Cristallian M,Light,Clear,Weather,Double rainbow
4818,Planet,Pampas North,Object,The Eternal Torch,Rarity,4,Inhabitant,Ozaran F,Light,Clear,Weather,Rain drops
4819,Planet,Pampas South,Object,Ice Cleaver,Rarity,8,Inhabitant,Lusan F,Light,Pampan summer sun,Weather,Double rainbow
4820,Planet,Pampas South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Cristallian F,Light,Pampan summer sun,Weather,Rain drops
4821,Planet,Pampas South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Minasan F,Light,Clear,Weather,Rainbow
4822,Planet,Pampas South,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Cruthan F,Light,Clear,Weather,Clear
4823,Planet,Pampas South,Object,Staff of Zando,Rarity,16,Inhabitant,Pampan F,Light,Clear,Weather,Rain drops
4824,Planet,Pampas South,Object,Battle Axe,Rarity,1,Inhabitant,Minasan M,Light,Clear,Weather,Rain drops
4825,Planet,Pampas North,Object,Cristallian Bow,Rarity,21,Inhabitant,Cruthan F,Light,Pampan summer sun,Weather,Double rainbow
4826,Planet,Pampas South,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Kitan M,Light,Pampan summer sun,Weather,Double rainbow
4827,Planet,Pampas South,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Clear
4828,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Gredican F,Light,Pampan summer sun,Weather,Double rainbow
4829,Planet,Pampas South,Object,The Eternal Torch,Rarity,4,Inhabitant,Sindarin M,Light,Pampan summer sun,Weather,Clear
4830,Planet,Pampas North,Object,Lusan Water Staff,Rarity,10,Inhabitant,Minasan M,Light,Pampan summer sun,Weather,Clear
4831,Planet,Pampas South,Object,Golden Hammer,Rarity,3,Inhabitant,Cristallian F,Light,Clear,Weather,Rainbow
4832,Planet,Pampas South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Pampan F,Light,Clear,Weather,Rain drops
4833,Planet,Pampas North,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Pampan F,Light,Pampan summer sun,Weather,Rain drops
4834,Planet,Pampas South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Ozaran F,Light,Clear,Weather,Rainbow
4835,Planet,Pampas South,Object,Golden Hammer,Rarity,3,Inhabitant,Cruthan F,Light,Pampan summer sun,Weather,Rainbow
4836,Planet,Pampas North,Object,Cristallian Sword,Rarity,29,Inhabitant,Cruthan F,Light,Pampan summer sun,Weather,Clear
4837,Planet,Pampas South,Object,Ozaran Blaster,Rarity,34,Inhabitant,Zandoan F,Light,Clear,Weather,Rain drops
4838,Planet,Pampas North,Object,The Eternal Torch,Rarity,4,Inhabitant,Cruthan M,Light,Pampan summer sun,Weather,Rainbow
4839,Planet,Pampas South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Cristallian F,Light,Pampan summer sun,Weather,Clear
4840,Planet,Pampas North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Gredican F,Light,Pampan summer sun,Weather,Clear
4841,Planet,Pampas South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Minasan M,Light,Pampan summer sun,Weather,Clear
4842,Planet,Pampas South,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Cruthan F,Light,Pampan summer sun,Weather,Rain drops
4843,Planet,Pampas North,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Double rainbow
4844,Planet,Pampas North,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Gredican M,Light,Clear,Weather,Rainbow
4845,Planet,Pampas North,Object,Cristallian Bow,Rarity,21,Inhabitant,Kitan F,Light,Clear,Weather,Rainbow
4846,Planet,Pampas South,Object,Staff of Zando,Rarity,16,Inhabitant,Zandoan F,Light,Clear,Weather,Clear
4847,Planet,Pampas South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Pampan F,Light,Clear,Weather,Double rainbow
4848,Planet,Pampas South,Object,Gredican Power Staff,Rarity,17,Inhabitant,Cruthan M,Light,Pampan summer sun,Weather,Clear
4849,Planet,Pampas South,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Pampan M,Light,Clear,Weather,Rainbow
4850,Planet,Pampas North,Object,Cristallian Staff,Rarity,12,Inhabitant,Kitan F,Light,Pampan summer sun,Weather,Double rainbow
4851,Planet,Pampas North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Lusan M,Light,Clear,Weather,Double rainbow
4852,Planet,Pampas South,Object,The Eternal Torch,Rarity,4,Inhabitant,Pampan F,Light,Clear,Weather,Rain drops
4853,Planet,Pampas South,Object,Minasan Bow,Rarity,18,Inhabitant,Ozaran M,Light,Clear,Weather,Rain drops
4854,Planet,Pampas North,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Minasan M,Light,Clear,Weather,Rain drops
4855,Planet,Pampas North,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Cristallian M,Light,Clear,Weather,Double rainbow
4856,Planet,Pampas South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Kitan M,Light,Clear,Weather,Double rainbow
4857,Planet,Pampas South,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Cristallian F,Light,Pampan summer sun,Weather,Rain drops
4858,Planet,Pampas North,Object,Ice Cleaver,Rarity,8,Inhabitant,Zandoan F,Light,Clear,Weather,Double rainbow
4859,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Lusan F,Light,Pampan summer sun,Weather,Rainbow
4860,Planet,Pampas North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Kitan F,Light,Pampan summer sun,Weather,Clear
4861,Planet,Pampas North,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Minasan M,Light,Pampan summer sun,Weather,Double rainbow
4862,Planet,Pampas North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Cruthan F,Light,Pampan summer sun,Weather,Rainbow
4863,Planet,Pampas South,Object,Battle Shovel,Rarity,2,Inhabitant,Minasan F,Light,Pampan summer sun,Weather,Rain drops
4864,Planet,Pampas North,Object,Battle Axe,Rarity,1,Inhabitant,Lusan F,Light,Pampan summer sun,Weather,Double rainbow
4865,Planet,Pampas North,Object,SST Fishing Pole,Rarity,30,Inhabitant,Kitan M,Light,Clear,Weather,Rainbow
4866,Planet,Pampas South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Cristallian M,Light,Clear,Weather,Clear
4867,Planet,Pampas North,Object,Minasan Bow,Rarity,18,Inhabitant,Minasan M,Light,Pampan summer sun,Weather,Double rainbow
4868,Planet,Pampas South,Object,Golden Hammer,Rarity,3,Inhabitant,Zandoan F,Light,Clear,Weather,Double rainbow
4869,Planet,Pampas North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Kitan F,Light,Clear,Weather,Clear
4870,Planet,Pampas North,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Lusan F,Light,Clear,Weather,Clear
4871,Planet,Pampas North,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Kitan M,Light,Clear,Weather,Double rainbow
4872,Planet,Pampas South,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Minasan M,Light,Clear,Weather,Double rainbow
4873,Planet,Pampas South,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Kitan F,Light,Clear,Weather,Clear
4874,Planet,Pampas South,Object,The Eternal Torch,Rarity,4,Inhabitant,Minasan M,Light,Clear,Weather,Rainbow
4875,Planet,Pampas North,Object,Battle Axe,Rarity,1,Inhabitant,Zandoan F,Light,Pampan summer sun,Weather,Rain drops
4876,Planet,Pampas North,Object,Cristallian Bow,Rarity,21,Inhabitant,Minasan M,Light,Pampan summer sun,Weather,Rainbow
4877,Planet,Pampas North,Object,Ice Cleaver,Rarity,8,Inhabitant,Ozaran F,Light,Clear,Weather,Rain drops
4878,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Gredican F,Light,Pampan summer sun,Weather,Clear
4879,Planet,Pampas South,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Lusan F,Light,Clear,Weather,Rainbow
4880,Planet,Pampas South,Object,Ozaran Death Saber,Rarity,24,Inhabitant,Gredican F,Light,Pampan summer sun,Weather,Clear
4881,Planet,Pampas South,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Zandoan M,Light,Pampan summer sun,Weather,Rain drops
4882,Planet,Pampas South,Object,Quartz Ray Gun,Rarity,32,Inhabitant,Kitan F,Light,Pampan summer sun,Weather,Double rainbow
4883,Planet,Pampas South,Object,Minasan Ore Sword,Rarity,23,Inhabitant,Zandoan M,Light,Clear,Weather,Rainbow
4884,Planet,Pampas South,Object,Cristallian Sword,Rarity,29,Inhabitant,Pampan M,Light,Clear,Weather,Double rainbow
4885,Planet,Pampas North,Object,Minasan Bow,Rarity,18,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Double rainbow
4886,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Pampan M,Light,Clear,Weather,Rain drops
4887,Planet,Pampas South,Object,Kitan Ice Sword,Rarity,25,Inhabitant,Gredican M,Light,Pampan summer sun,Weather,Double rainbow
4888,Planet,Pampas North,Object,Golden Hammer,Rarity,3,Inhabitant,Minasan M,Light,Clear,Weather,Rainbow
4889,Planet,Pampas North,Object,Gredican Power Staff,Rarity,17,Inhabitant,Pampan M,Light,Clear,Weather,Clear
4890,Planet,Pampas North,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Minasan F,Light,Pampan summer sun,Weather,Double rainbow
4891,Planet,Pampas South,Object,Ozaran Death Saber,Rarity,24,Inhabitant,Gredican F,Light,Pampan summer sun,Weather,Double rainbow
4892,Planet,Pampas North,Object,The Eternal Torch,Rarity,4,Inhabitant,Kitan M,Light,Clear,Weather,Rainbow
4893,Planet,Pampas South,Object,Battle Axe,Rarity,1,Inhabitant,Kitan M,Light,Pampan summer sun,Weather,Rain drops
4894,Planet,Pampas South,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Lusan F,Light,Clear,Weather,Clear
4895,Planet,Pampas South,Object,Lusan Water Saber,Rarity,26,Inhabitant,Lusan F,Light,Pampan summer sun,Weather,Rain drops
4896,Planet,Pampas South,Object,Staff of Zando,Rarity,16,Inhabitant,Cruthan F,Light,Clear,Weather,Rain drops
4897,Planet,Pampas South,Object,Kitan Ice Sword,Rarity,25,Inhabitant,Zandoan M,Light,Clear,Weather,Double rainbow
4898,Planet,Pampas South,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Rain drops
4899,Planet,Pampas North,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Lusan F,Light,Pampan summer sun,Weather,Rainbow
4900,Planet,Pampas North,Object,Minasan Bow,Rarity,18,Inhabitant,Lusan F,Light,Pampan summer sun,Weather,Clear
4901,Planet,Pampas South,Object,Gredican Power Staff,Rarity,17,Inhabitant,Pampan M,Light,Pampan summer sun,Weather,Rainbow
4902,Planet,Pampas North,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Ozaran F,Light,Pampan summer sun,Weather,Rain drops
4903,Planet,Pampas South,Object,Cristallian Bow,Rarity,21,Inhabitant,Ozaran F,Light,Clear,Weather,Clear
4904,Planet,Pampas South,Object,Staff of Zando,Rarity,16,Inhabitant,Zandoan F,Light,Pampan summer sun,Weather,Rainbow
4905,Planet,Pampas South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Gredican M,Light,Clear,Weather,Rainbow
4906,Planet,Pampas South,Object,Zandoan Vine Bow,Rarity,37,Inhabitant,Zandoan F,Light,Pampan summer sun,Weather,Rainbow
4907,Planet,Pampas North,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Zandoan M,Light,Clear,Weather,Clear
4908,Planet,Pampas South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Kitan M,Light,Pampan summer sun,Weather,Rain drops
4909,Planet,Pampas South,Object,Battle Shovel,Rarity,2,Inhabitant,Sindarin F,Light,Pampan summer sun,Weather,Rainbow
4910,Planet,Pampas South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Minasan F,Light,Pampan summer sun,Weather,Double rainbow
4911,Planet,Pampas North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Lusan M,Light,Pampan summer sun,Weather,Double rainbow
4912,Planet,Pampas South,Object,Ice Cleaver,Rarity,8,Inhabitant,Cristallian F,Light,Clear,Weather,Clear
4913,Planet,Pampas North,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Zandoan F,Light,Pampan summer sun,Weather,Clear
4914,Planet,Pampas North,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Minasan F,Light,Clear,Weather,Clear
